date,product_id,units_sold,base_price,release_date,lifecycle,category,current_price
2024-01-10,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-11,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-01-12,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-13,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-14,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-01-15,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-16,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-01-17,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-18,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-19,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-20,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-21,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-22,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-01-23,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-24,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-25,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-26,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-27,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-28,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-29,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-30,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-01-31,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-01,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-02,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-03,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-04,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-05,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-06,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-07,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-08,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-09,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-10,JBLFlip7,0,129,2024-03-01,Maturity,Audio,122.55
2024-02-11,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-12,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-13,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-14,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-15,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-16,JBLFlip7,0,129,2024-03-01,Maturity,Audio,122.55
2024-02-17,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-18,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-19,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-20,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-21,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-22,JBLFlip7,0,129,2024-03-01,Maturity,Audio,122.55
2024-02-23,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-24,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-25,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-26,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-02-27,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-28,JBLFlip7,0,129,2024-03-01,Maturity,Audio,135.45
2024-02-29,JBLFlip7,0,129,2024-03-01,Maturity,Audio,129
2024-03-01,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-03-02,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-03-03,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-04,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-03-05,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-03-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-03-07,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-03-08,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-09,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-03-10,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-03-11,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-12,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-03-13,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-03-14,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-03-15,JBLFlip7,14,129,2024-03-01,Maturity,Audio,135.45
2024-03-16,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-17,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-03-18,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-03-19,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-03-20,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-03-21,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-03-22,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-03-23,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-03-24,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-03-25,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-26,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-03-27,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-28,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-03-29,JBLFlip7,14,129,2024-03-01,Maturity,Audio,122.55
2024-03-30,JBLFlip7,16,129,2024-03-01,Maturity,Audio,122.55
2024-03-31,JBLFlip7,15,129,2024-03-01,Maturity,Audio,122.55
2024-04-01,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-04-02,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-04-03,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-04,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-04-05,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-04-06,JBLFlip7,14,129,2024-03-01,Maturity,Audio,135.45
2024-04-07,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-04-08,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-09,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-04-10,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-04-11,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-12,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-04-13,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-04-14,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-04-15,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-04-16,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-04-17,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-04-18,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-19,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-04-20,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-04-21,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-04-22,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-23,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-04-24,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-04-25,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-04-26,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-04-27,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-04-28,JBLFlip7,15,129,2024-03-01,Maturity,Audio,129
2024-04-29,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-04-30,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-05-01,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-02,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-03,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-05-04,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-05-05,JBLFlip7,14,129,2024-03-01,Maturity,Audio,122.55
2024-05-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-05-07,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-05-08,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-09,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-10,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-05-11,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-05-12,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-05-13,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-14,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-05-15,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-05-16,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-05-17,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-05-18,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-05-19,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-05-20,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-21,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-22,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-23,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-05-24,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-05-25,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-05-26,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-05-27,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-05-28,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-05-29,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-05-30,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-05-31,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-06-01,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-06-02,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-03,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-06-04,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-06-05,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-06-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-06-07,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-08,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-06-09,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-10,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-06-11,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-06-12,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-06-13,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-06-14,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-06-15,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-06-16,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-06-17,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-06-18,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-06-19,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-06-20,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-21,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-22,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-23,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-06-24,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-06-25,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-06-26,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-06-27,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-06-28,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-06-29,JBLFlip7,15,129,2024-03-01,Maturity,Audio,135.45
2024-06-30,JBLFlip7,14,129,2024-03-01,Maturity,Audio,129
2024-07-01,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-07-02,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-07-03,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-04,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-07-05,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-07-06,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-07,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-08,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-07-09,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-10,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-07-11,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-12,JBLFlip7,14,129,2024-03-01,Maturity,Audio,122.55
2024-07-13,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-14,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-15,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-07-16,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-17,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-18,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-07-19,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-07-20,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-07-21,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-22,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-07-23,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-07-24,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-07-25,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-07-26,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-07-27,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-07-28,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-07-29,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-07-30,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-07-31,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-01,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-02,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-03,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-04,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-05,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-08-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-07,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-08-08,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-08-09,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-08-10,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-08-11,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-12,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-08-13,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-08-14,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-15,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-08-16,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-08-17,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-18,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-08-19,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-20,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-08-21,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-08-22,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-08-23,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-24,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-08-25,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-08-26,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-08-27,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-08-28,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-08-29,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-08-30,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-08-31,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-01,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-09-02,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-03,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-04,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-05,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-09-06,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-09-07,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-09-08,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-09-09,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-10,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-11,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-09-12,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2024-09-13,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-09-14,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-09-15,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-09-16,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-09-17,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-09-18,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-09-19,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-20,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-21,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-09-22,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-09-23,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-09-24,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-09-25,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-09-26,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-09-27,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-09-28,JBLFlip7,14,129,2024-03-01,Maturity,Audio,122.55
2024-09-29,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-09-30,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-10-01,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-02,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-10-03,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-10-04,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-10-05,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-10-06,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-10-07,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-08,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-09,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-10-10,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-11,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-10-12,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-10-13,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-10-14,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-10-15,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-16,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-10-17,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-10-18,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-19,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-10-20,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-10-21,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-22,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-10-23,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-10-24,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-10-25,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-10-26,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-10-27,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-10-28,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-10-29,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-10-30,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-10-31,JBLFlip7,9,129,2024-03-01,Maturity,Audio,135.45
2024-11-01,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-11-02,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-03,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-11-04,JBLFlip7,10,129,2024-03-01,Maturity,Audio,122.55
2024-11-05,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-11-07,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-11-08,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-11-09,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-10,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-11-11,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-11-12,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-11-13,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-11-14,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-11-15,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-11-16,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-17,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-18,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-11-19,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-11-20,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-11-21,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-11-22,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-11-23,JBLFlip7,13,129,2024-03-01,Maturity,Audio,122.55
2024-11-24,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-25,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-11-26,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-11-27,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-11-28,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-11-29,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-11-30,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-12-01,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-12-02,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-12-03,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-12-04,JBLFlip7,12,129,2024-03-01,Maturity,Audio,135.45
2024-12-05,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-12-06,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-12-07,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2024-12-08,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-12-09,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2024-12-10,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-12-11,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-12-12,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-12-13,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-12-14,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2024-12-15,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2024-12-16,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2024-12-17,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-12-18,JBLFlip7,10,129,2024-03-01,Maturity,Audio,129
2024-12-19,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2024-12-20,JBLFlip7,17,129,2024-03-01,Maturity,Audio,129
2024-12-21,JBLFlip7,18,129,2024-03-01,Maturity,Audio,135.45
2024-12-22,JBLFlip7,17,129,2024-03-01,Maturity,Audio,122.55
2024-12-23,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2024-12-24,JBLFlip7,14,129,2024-03-01,Maturity,Audio,135.45
2024-12-25,JBLFlip7,15,129,2024-03-01,Maturity,Audio,129
2024-12-26,JBLFlip7,17,129,2024-03-01,Maturity,Audio,129
2024-12-27,JBLFlip7,20,129,2024-03-01,Maturity,Audio,122.55
2024-12-28,JBLFlip7,18,129,2024-03-01,Maturity,Audio,129
2024-12-29,JBLFlip7,20,129,2024-03-01,Maturity,Audio,129
2024-12-30,JBLFlip7,17,129,2024-03-01,Maturity,Audio,135.45
2024-12-31,JBLFlip7,16,129,2024-03-01,Maturity,Audio,129
2025-01-01,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2025-01-02,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2025-01-03,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
2025-01-04,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2025-01-05,JBLFlip7,13,129,2024-03-01,Maturity,Audio,135.45
2025-01-06,JBLFlip7,11,129,2024-03-01,Maturity,Audio,122.55
2025-01-07,JBLFlip7,11,129,2024-03-01,Maturity,Audio,129
2025-01-08,JBLFlip7,11,129,2024-03-01,Maturity,Audio,135.45
2025-01-09,JBLFlip7,10,129,2024-03-01,Maturity,Audio,135.45
2025-01-10,JBLFlip7,12,129,2024-03-01,Maturity,Audio,122.55
2025-01-11,JBLFlip7,12,129,2024-03-01,Maturity,Audio,129
2025-01-12,JBLFlip7,13,129,2024-03-01,Maturity,Audio,129
